name,light_years_from_earth,planet_mass,stellar_magnitude,discovery_date
EPIC 206042996 b,,,,
EPIC 206215704 b,,,,
EPIC 206317286 b,,,,
EPIC 211822797 b,,,,
EPIC 211945201 b,,,,
EPIC 212297394 b,,,,
EPIC 212424622 b,,,,
EPIC 212499991 b,,,,
EPIC 212587672 b,,,,
EPIC 212737443 b,,,,
EPIC 212737443 c,,,,
EPIC 220554210 c,,,,
EPIC 206317286 b,,,,
EPIC 211822797 b,,,,
EPIC 211945201 b,,,,
EPIC 212297394 b,,,,
EPIC 212424622 b,,,,
EPIC 212499991 b,,,,
EPIC 212587672 b,,,,
EPIC 212737443 b,,,,
EPIC 212737443 c,,,,
EPIC 220554210 c,,,,
EPIC 220674823 b,,,,
EPIC 220674823 c,,,,
EPIC 246851721 b,,,,
EPIC 248847494 b,,,,
EPIC 249893012 b,,,,
EPIC 249893012 c,,,,
EPIC 249893012 d,,,,
Epsilon Coronae Borealis b,,,,
Epsilon Eridani b,,,,
Epsilon Indi A b,,,,
Epsilon Tauri b,,,,
FU Tauri b,,,,
G 9-40 b,,,,
Gamma 1 Leonis b,,,,
Gamma Cephei b,,,,
Gamma Librae b,,,,
Gamma Librae c,,,,
GJ 1061 b,,,,
GJ 1061 c,,,,
GJ 1061 d,,,,
Epsilon Tauri b,,,,
FU Tauri b,,,,
G 9-40 b,,,,
Gamma 1 Leonis b,,,,
Gamma Cephei b,,,,
Gamma Librae b,,,,
Gamma Librae c,,,,
GJ 1061 b,,,,
GJ 1061 c,,,,
GJ 1061 d,,,,
GJ 1132 b,,,,
GJ 1132 c,,,,
GJ 1148 b,,,,
GJ 1148 c,,,,
GJ 1214 b,,,,
GJ 1252 b,,,,
GJ 1265 b,,,,
GJ 143 b,,,,
GJ 15 A b,,,,
GJ 15 A c,,,,
GJ 1132 b,,,,
GJ 1132 c,,,,
GJ 1148 b,,,,
GJ 1148 c,,,,
GJ 1214 b,,,,
GJ 1252 b,,,,
GJ 1265 b,,,,
GJ 143 b,,,,
GJ 15 A b,,,,
GJ 15 A c,,,,
GJ 160.2 b,,,,
GJ 163 b,,,,
GJ 163 c,,,,
GJ 163 d,,,,
GJ 179 b,,,,
GJ 180 b,,,,
GJ 180 c,,,,
GJ 180 d,,,,
GJ 2056 b,,,,
GJ 229 A c,,,,
GJ 160.2 b,,,,
GJ 163 b,,,,
GJ 163 c,,,,
GJ 163 d,,,,
GJ 179 b,,,,
GJ 180 b,,,,
GJ 180 c,,,,
GJ 180 d,,,,
GJ 2056 b,,,,
GJ 229 A c,,,,
GJ 160.2 b,,,,
GJ 163 b,,,,
GJ 163 c,,,,
GJ 163 d,,,,
GJ 179 b,,,,
GJ 180 b,,,,
GJ 180 c,,,,
GJ 180 d,,,,
GJ 2056 b,,,,
GJ 229 A c,,,,
GJ 317 c,,,,
GJ 328 b,,,,
GJ 3293 b,,,,
GJ 3293 c,,,,
GJ 3293 d,,,,
GJ 3293 e,,,,
GJ 3323 b,,,,
GJ 3323 c,,,,
GJ 3341 b,,,,
GJ 338 B b,,,,
GJ 317 c,,,,
GJ 328 b,,,,
GJ 3293 b,,,,
GJ 3293 c,,,,
GJ 3293 d,,,,
GJ 3293 e,,,,
GJ 3323 b,,,,
GJ 3323 c,,,,
GJ 3341 b,,,,
GJ 338 B b,,,,
GJ 3470 b,,,,
GJ 3512 b,,,,
GJ 357 b,,,,
GJ 357 c,,,,
GJ 357 d,,,,
GJ 3634 b,,,,
GJ 3779 b,,,,
GJ 3942 b,,,,
GJ 3998 b,,,,
GJ 3998 c,,,,
GJ 3470 b,,,,
GJ 3512 b,,,,
GJ 357 b,,,,
GJ 357 c,,,,
GJ 357 d,,,,
GJ 3634 b,,,,
GJ 3779 b,,,,
GJ 3942 b,,,,
GJ 3998 b,,,,
GJ 3998 c,,,,
GJ 3470 b,,,,
GJ 3512 b,,,,
GJ 357 b,,,,
GJ 357 c,,,,
GJ 357 d,,,,
GJ 3634 b,,,,
GJ 3779 b,,,,
GJ 3942 b,,,,
GJ 3998 b,,,,
GJ 3998 c,,,,
GJ 411 b,,,,
GJ 422 b,,,,
GJ 4276 b,,,,
GJ 433 b,,,,
GJ 433 c,,,,
GJ 433 d,,,,
GJ 436 b,,,,
GJ 480 b,,,,
GJ 504 b,,,,
GJ 536 b,,,,
GJ 581 b,,,,
GJ 581 c,,,,
GJ 581 e,,,,
GJ 625 b,,,,
GJ 649 b,,,,
GJ 667 C b,,,,
GJ 667 C c,,,,
GJ 667 C e,,,,
GJ 667 C f,,,,
GJ 667 C g,,,,
GJ 674 b,,,,
GJ 676 A b,,,,
GJ 676 A c,,,,
GJ 676 A d,,,,
GJ 676 A e,,,,
GJ 682 b,,,,
GJ 682 c,,,,
GJ 685 b,,,,
GJ 687 b,,,,
GJ 687 c,,,,
GJ 674 b,,,,
GJ 676 A b,,,,
GJ 676 A c,,,,
GJ 676 A d,,,,
GJ 676 A e,,,,
GJ 682 b,,,,
GJ 682 c,,,,
GJ 685 b,,,,
GJ 687 b,,,,
GJ 687 c,,,,
GJ 674 b,,,,
GJ 676 A b,,,,
GJ 676 A c,,,,
GJ 676 A d,,,,
GJ 676 A e,,,,
GJ 682 b,,,,
GJ 682 c,,,,
GJ 685 b,,,,
GJ 687 b,,,,
GJ 687 c,,,,
GJ 832 b,,,,
GJ 832 c,,,,
GJ 849 b,,,,
GJ 86 b,,,,
GJ 876 b,,,,
GJ 876 c,,,,
GJ 876 d,,,,
GJ 876 e,,,,
GJ 887 b,,,,
GJ 887 c,,,,
GJ 9066 b,,,,
GJ 9066 c,,,,
GJ 96 b,,,,
GJ 9827 b,,,,
GJ 9827 c,,,,
GJ 9827 d,,,,
Gl 378 b,,,,
Gl 49 b,,,,
Gl 686 b,,,,
GQ Lupi b,,,,
GSC 06214-00210 b,,,,
GU Piscium b,,,,
HAT-P-11 b,,,,
HAT-P-11 c,,,,
HAT-P-12 b,,,,
HAT-P-13 b,,,,
HAT-P-13 c,,,,
HAT-P-14 b,,,,
HAT-P-15 b,,,,
HAT-P-16 b,,,,
GSC 06214-00210 b,,,,
GU Piscium b,,,,
HAT-P-11 b,,,,
HAT-P-11 c,,,,
HAT-P-12 b,,,,
HAT-P-13 b,,,,
HAT-P-13 c,,,,
HAT-P-14 b,,,,
HAT-P-15 b,,,,
HAT-P-16 b,,,,
GSC 06214-00210 b,,,,
GU Piscium b,,,,
HAT-P-11 b,,,,
HAT-P-11 c,,,,
HAT-P-12 b,,,,
HAT-P-13 b,,,,
HAT-P-13 c,,,,
HAT-P-14 b,,,,
HAT-P-15 b,,,,
HAT-P-16 b,,,,
HAT-P-17 b,,,,
HAT-P-17 c,,,,
HAT-P-18 b,,,,
HAT-P-19 b,,,,
HAT-P-1 b,,,,
HAT-P-20 b,,,,
HAT-P-21 b,,,,
HAT-P-22 b,,,,
HAT-P-23 b,,,,
HAT-P-24 b,,,,
HAT-P-25 b,,,,
HAT-P-26 b,,,,
HAT-P-27 b,,,,
HAT-P-28 b,,,,
HAT-P-29 b,,,,
HAT-P-2 b,,,,
HAT-P-30 b,,,,
HAT-P-31 b,,,,
HAT-P-32 b,,,,
HAT-P-33 b,,,,
HAT-P-34 b,,,,
HAT-P-35 b,,,,
HAT-P-36 b,,,,
HAT-P-37 b,,,,
HAT-P-38 b,,,,
HAT-P-39 b,,,,
HAT-P-3 b,,,,
HAT-P-40 b,,,,
HAT-P-41 b,,,,
HAT-P-42 b,,,,
HAT-P-34 b,,,,
HAT-P-35 b,,,,
HAT-P-36 b,,,,
HAT-P-37 b,,,,
HAT-P-38 b,,,,
HAT-P-39 b,,,,
HAT-P-3 b,,,,
HAT-P-40 b,,,,
HAT-P-41 b,,,,
HAT-P-42 b,,,,
HAT-P-34 b,,,,
HAT-P-35 b,,,,
HAT-P-36 b,,,,
HAT-P-37 b,,,,
HAT-P-38 b,,,,
HAT-P-39 b,,,,
HAT-P-3 b,,,,
HAT-P-40 b,,,,
HAT-P-41 b,,,,
HAT-P-42 b,,,,
HAT-P-34 b,,,,
HAT-P-35 b,,,,
HAT-P-36 b,,,,
HAT-P-37 b,,,,
HAT-P-38 b,,,,
HAT-P-39 b,,,,
HAT-P-3 b,,,,
HAT-P-40 b,,,,
HAT-P-41 b,,,,
HAT-P-42 b,,,,
HAT-P-43 b,,,,
HAT-P-44 b,,,,
HAT-P-44 c,,,,
HAT-P-45 b,,,,
HAT-P-46 b,,,,
HAT-P-49 b,,,,
HAT-P-4 b,,,,
HAT-P-50 b,,,,
HAT-P-51 b,,,,
HAT-P-52 b,,,,
HAT-P-6 b,,,,
HAT-P-70 b,,,,
HAT-P-7 b,,,,
HAT-P-8 b,,,,
HAT-P-9 b,,,,
HATS-10 b,,,,
HATS-11 b,,,,
HATS-12 b,,,,
HATS-13 b,,,,
HATS-14 b,,,,
HATS-15 b,,,,
HATS-16 b,,,,
HATS-17 b,,,,
HATS-18 b,,,,
HATS-1 b,,,,
HATS-22 b,,,,
HATS-23 b,,,,
HATS-24 b,,,,
HATS-25 b,,,,
HATS-26 b,,,,
HATS-15 b,,,,
HATS-16 b,,,,
HATS-17 b,,,,
HATS-18 b,,,,
HATS-1 b,,,,
HATS-22 b,,,,
HATS-23 b,,,,
HATS-24 b,,,,
HATS-25 b,,,,
HATS-26 b,,,,
HATS-15 b,,,,
HATS-16 b,,,,
HATS-17 b,,,,
HATS-18 b,,,,
HATS-1 b,,,,
HATS-22 b,,,,
HATS-23 b,,,,
HATS-24 b,,,,
HATS-25 b,,,,
HATS-26 b,,,,
HATS-27 b,,,,
HATS-28 b,,,,
HATS-29 b,,,,
HATS-2 b,,,,
HATS-30 b,,,,
HATS-31 b,,,,
HATS-32 b,,,,
HATS-33 b,,,,
HATS-34 b,,,,
HATS-35 b,,,,
HATS-45 b,,,,
HATS-46 b,,,,
HATS-47 b,,,,
HATS-48 A b,,,,
HATS-49 b,,,,
HATS-4 b,,,,
HATS-50 b,,,,
HATS-51 b,,,,
HATS-52 b,,,,
HATS-53 b,,,,
HATS-45 b,,,,
HATS-46 b,,,,
HATS-47 b,,,,
HATS-48 A b,,,,
HATS-49 b,,,,
HATS-4 b,,,,
HATS-50 b,,,,
HATS-51 b,,,,
HATS-52 b,,,,
HATS-53 b,,,,
HATS-54 b,,,,
HATS-55 b,,,,
HATS-56 b,,,,
HATS-57 b,,,,
HATS-58 A b,,,,
HATS-59 b,,,,
HATS-59 c,,,,
HATS-5 b,,,,
HATS-60 b,,,,
HATS-61 b,,,,
HATS-62 b,,,,
HATS-63 b,,,,
HATS-64 b,,,,
HATS-65 b,,,,
HATS-66 b,,,,
HATS-67 b,,,,
HATS-68 b,,,,
HATS-69 b,,,,
HATS-6 b,,,,
HATS-70 b,,,,
HATS-62 b,,,,
HATS-63 b,,,,
HATS-64 b,,,,
HATS-65 b,,,,
HATS-66 b,,,,
HATS-67 b,,,,
HATS-68 b,,,,
HATS-69 b,,,,
HATS-6 b,,,,
HATS-70 b,,,,
HATS-62 b,,,,
HATS-63 b,,,,
HATS-64 b,,,,
HATS-65 b,,,,
HATS-66 b,,,,
HATS-67 b,,,,
HATS-68 b,,,,
HATS-69 b,,,,
HATS-6 b,,,,
HATS-70 b,,,,
HATS-62 b,,,,
HATS-63 b,,,,
HATS-64 b,,,,
HATS-65 b,,,,
HATS-66 b,,,,
HATS-67 b,,,,
HATS-68 b,,,,
HATS-69 b,,,,
HATS-6 b,,,,
HATS-70 b,,,,
HATS-62 b,,,,
HATS-63 b,,,,
HATS-64 b,,,,
HATS-65 b,,,,
HATS-66 b,,,,
HATS-67 b,,,,
HATS-68 b,,,,
HATS-69 b,,,,
HATS-6 b,,,,
HATS-70 b,,,,
HD 102843 b,,,,
HD 102956 b,,,,
HD 103197 b,,,,
HD 103720 b,,,,
HD 103774 b,,,,
HD 103949 b,,,,
HD 104067 b,,,,
HD 10442 b,,,,
HD 104985 b,,,,
HD 106252 b,,,,
HD 102843 b,,,,
HD 102956 b,,,,
HD 103197 b,,,,
HD 103720 b,,,,
HD 103774 b,,,,
HD 103949 b,,,,
HD 104067 b,,,,
HD 10442 b,,,,
HD 104985 b,,,,
HD 106252 b,,,,
HD 106270 b,,,,
HD 106315 b,,,,
HD 106315 c,,,,
HD 10647 b,,,,
HD 106515 A b,,,,
HD 106906 b,,,,
HD 10697 b,,,,
HD 107148 b,,,,
HD 108147 b,,,,
HD 108341 b,,,,
HD 106270 b,,,,
HD 106315 b,,,,
HD 106315 c,,,,
HD 10647 b,,,,
HD 106515 A b,,,,
HD 106906 b,,,,
HD 10697 b,,,,
HD 107148 b,,,,
HD 108147 b,,,,
HD 108341 b,,,,
HD 106270 b,,,,
HD 106315 b,,,,
HD 106315 c,,,,
HD 10647 b,,,,
HD 106515 A b,,,,
HD 106906 b,,,,
HD 10697 b,,,,
HD 107148 b,,,,
HD 108147 b,,,,
HD 108341 b,,,,
HD 111998 b,,,,
HD 113337 b,,,,
HD 113538 b,,,,
HD 113538 c,,,,
HD 113996 b,,,,
HD 114386 b,,,,
HD 114613 b,,,,
HD 114729 b,,,,
HD 114762 b,,,,
HD 114783 b,,,,
HD 114783 c,,,,
HD 11506 b,,,,
HD 11506 c,,,,
HD 116029 b,,,,
HD 116029 c,,,,
HD 117207 b,,,,
HD 11755 b,,,,
HD 117618 b,,,,
HD 118203 b,,,,
HD 11964 b,,,,
HD 114783 c,,,,
HD 11506 b,,,,
HD 11506 c,,,,
HD 116029 b,,,,
HD 116029 c,,,,
HD 117207 b,,,,
HD 11755 b,,,,
HD 117618 b,,,,
HD 118203 b,,,,
HD 11964 b,,,,
HD 114783 c,,,,
HD 11506 b,,,,
HD 11506 c,,,,
HD 116029 b,,,,
HD 116029 c,,,,
HD 117207 b,,,,
HD 11755 b,,,,
HD 117618 b,,,,
HD 118203 b,,,,
HD 11964 b,,,,
HD 114783 c,,,,
HD 11506 b,,,,
HD 11506 c,,,,
HD 116029 b,,,,
HD 116029 c,,,,
HD 117207 b,,,,
HD 11755 b,,,,
HD 117618 b,,,,
HD 118203 b,,,,
HD 11964 b,,,,
HD 114783 c,,,,
HD 11506 b,,,,
HD 11506 c,,,,
HD 116029 b,,,,
HD 116029 c,,,,
HD 117207 b,,,,
HD 11755 b,,,,
HD 117618 b,,,,
HD 118203 b,,,,
HD 11964 b,,,,
HD 114783 c,,,,
HD 11506 b,,,,
HD 11506 c,,,,
HD 116029 b,,,,
HD 116029 c,,,,
HD 117207 b,,,,
HD 11755 b,,,,
HD 117618 b,,,,
HD 118203 b,,,,
HD 11964 b,,,,
HD 114783 c,,,,
HD 11506 b,,,,
HD 11506 c,,,,
HD 116029 b,,,,
HD 116029 c,,,,
HD 117207 b,,,,
HD 11755 b,,,,
HD 117618 b,,,,
HD 118203 b,,,,
HD 11964 b,,,,
HD 114783 c,,,,
HD 11506 b,,,,
HD 11506 c,,,,
HD 116029 b,,,,
HD 116029 c,,,,
HD 117207 b,,,,
HD 11755 b,,,,
HD 117618 b,,,,
HD 118203 b,,,,
HD 11964 b,,,,
HD 12648 b,,,,
HD 126525 b,,,,
HD 126614 b,,,,
HD 12661 b,,,,
HD 12661 c,,,,
HD 128311 b,,,,
HD 128311 c,,,,
HD 128356 b,,,,
HD 129445 b,,,,
HD 130322 b,,,,
HD 148164 b,,,,
HD 148164 c,,,,
HD 148284 b,,,,
HD 148427 b,,,,
HD 149026 b,,,,
HD 149143 b,,,,
HD 1502 b,,,,
HD 150706 b,,,,
HD 152079 b,,,,
HD 152581 b,,,,
HD 148164 b,,,,
HD 148164 c,,,,
HD 148284 b,,,,
HD 148427 b,,,,
HD 149026 b,,,,
HD 149143 b,,,,
HD 1502 b,,,,
HD 150706 b,,,,
HD 152079 b,,,,
HD 152581 b,,,,
HD 15337 b,,,,
HD 15337 c,,,,
HD 153950 b,,,,
HD 154345 b,,,,
HD 154672 b,,,,
HD 154857 b,,,,
HD 154857 c,,,,
HD 155233 b,,,,
HD 155358 b,,,,
HD 155358 c,,,,
HD 15337 b,,,,
HD 15337 c,,,,
HD 153950 b,,,,
HD 154345 b,,,,
HD 154672 b,,,,
HD 154857 b,,,,
HD 154857 c,,,,
HD 155233 b,,,,
HD 155358 b,,,,
HD 155358 c,,,,
HD 15337 b,,,,
HD 15337 c,,,,
HD 153950 b,,,,
HD 154345 b,,,,
HD 154672 b,,,,
HD 154857 b,,,,
HD 154857 c,,,,
HD 155233 b,,,,
HD 155358 b,,,,
HD 155358 c,,,,
HD 15337 b,,,,
HD 15337 c,,,,
HD 153950 b,,,,
HD 154345 b,,,,
HD 154672 b,,,,
HD 154857 b,,,,
HD 154857 c,,,,
HD 155233 b,,,,
HD 155358 b,,,,
HD 155358 c,,,,
HD 156279 b,,,,
HD 156279 c,,,,
HD 156411 b,,,,
HD 156668 b,,,,
HD 156846 b,,,,
HD 158038 b,,,,
HD 158259 b,,,,
HD 158259 c,,,,
HD 158259 d,,,,
HD 158259 e,,,,
HD 156279 b,,,,
HD 156279 c,,,,
HD 156411 b,,,,
HD 156668 b,,,,
HD 156846 b,,,,
HD 158038 b,,,,
HD 158259 b,,,,
HD 158259 c,,,,
HD 158259 d,,,,
HD 158259 e,,,,
HD 156279 b,,,,
HD 156279 c,,,,
HD 156411 b,,,,
HD 156668 b,,,,
HD 156846 b,,,,
HD 158038 b,,,,
HD 158259 b,,,,
HD 158259 c,,,,
HD 158259 d,,,,
HD 158259 e,,,,
HD 160691 d,,,,
HD 160691 e,,,,
HD 16141 b,,,,
HD 16175 b,,,,
HD 162020 b,,,,
HD 163607 b,,,,
HD 163607 c,,,,
HD 16417 b,,,,
HD 164509 b,,,,
HD 164595 b,,,,
HD 160691 d,,,,
HD 160691 e,,,,
HD 16141 b,,,,
HD 16175 b,,,,
HD 162020 b,,,,
HD 163607 b,,,,
HD 163607 c,,,,
HD 16417 b,,,,
HD 164509 b,,,,
HD 164595 b,,,,
HD 164604 b,,,,
HD 164922 b,,,,
HD 164922 c,,,,
HD 164922 d,,,,
HD 165155 b,,,,
HD 1666 b,,,,
HD 166724 b,,,,
HD 167042 b,,,,
HD 168443 b,,,,
HD 168443 c,,,,
HD 164604 b,,,,
HD 164922 b,,,,
HD 164922 c,,,,
HD 164922 d,,,,
HD 165155 b,,,,
HD 1666 b,,,,
HD 166724 b,,,,
HD 167042 b,,,,
HD 168443 b,,,,
HD 168443 c,,,,
HD 168746 b,,,,
HD 1690 b,,,,
HD 169830 b,,,,
HD 169830 c,,,,
HD 170469 b,,,,
HD 17092 b,,,,
HD 171028 b,,,,
HD 171238 b,,,,
HD 17156 b,,,,
HD 173416 b,,,,
HD 168746 b,,,,
HD 1690 b,,,,
HD 169830 b,,,,
HD 169830 c,,,,
HD 170469 b,,,,
HD 17092 b,,,,
HD 171028 b,,,,
HD 171238 b,,,,
HD 17156 b,,,,
HD 173416 b,,,,
HD 175167 b,,,,
HD 175541 b,,,,
HD 175607 b,,,,
HD 17674 b,,,,
HD 176986 b,,,,
HD 176986 c,,,,
HD 177565 b,,,,
HD 177830 b,,,,
HD 177830 c,,,,
HD 178911 B b,,,,
HD 179079 b,,,,
HD 179949 b,,,,
HD 180053 b,,,,
HD 18015 b,,,,
HD 180314 b,,,,
HD 180617 b,,,,
HD 180902 b,,,,
HD 181234 b,,,,
HD 181342 b,,,,
HD 181433 b,,,,
HD 179079 b,,,,
HD 179949 b,,,,
HD 180053 b,,,,
HD 18015 b,,,,
HD 180314 b,,,,
HD 180617 b,,,,
HD 180902 b,,,,
HD 181234 b,,,,
HD 181342 b,,,,
HD 181433 b,,,,
HD 188015 b,,,,
HD 189733 b,,,,
HD 190360 b,,,,
HD 190360 c,,,,
HD 190647 b,,,,
HD 190984 b,,,,
HD 191806 b,,,,
HD 191939 b,,,,
HD 191939 c,,,,
HD 191939 d,,,,
HD 188015 b,,,,
HD 189733 b,,,,
HD 190360 b,,,,
HD 190360 c,,,,
HD 190647 b,,,,
HD 190984 b,,,,
HD 191806 b,,,,
HD 191939 b,,,,
HD 191939 c,,,,
HD 191939 d,,,,
HD 188015 b,,,,
HD 189733 b,,,,
HD 190360 b,,,,
HD 190360 c,,,,
HD 190647 b,,,,
HD 190984 b,,,,
HD 191806 b,,,,
HD 191939 b,,,,
HD 191939 c,,,,
HD 191939 d,,,,
HD 192263 b,,,,
HD 192310 b,,,,
HD 192310 c,,,,
HD 192699 b,,,,
HD 195019 b,,,,
HD 196050 b,,,,
HD 196067 b,,,,
HD 196885 A b,,,,
HD 197037 b,,,,
HD 19994 b,,,,
HD 20003 b,,,,
HD 20003 c,,,,
HD 200964 b,,,,
HD 200964 c,,,,
HD 202206 c,,,,
HD 202696 b,,,,
HD 202696 c,,,,
HD 202772 A b,,,,
HD 203030 b,,,,
HD 203473 b,,,,
HD 20003 b,,,,
HD 20003 c,,,,
HD 200964 b,,,,
HD 200964 c,,,,
HD 202206 c,,,,
HD 202696 b,,,,
HD 202696 c,,,,
HD 202772 A b,,,,
HD 203030 b,,,,
HD 203473 b,,,,
HD 20003 b,,,,
HD 20003 c,,,,
HD 200964 b,,,,
HD 200964 c,,,,
HD 202206 c,,,,
HD 202696 b,,,,
HD 202696 c,,,,
HD 202772 A b,,,,
HD 203030 b,,,,
HD 203473 b,,,,
HD 2039 b,,,,
HD 204313 b,,,,
HD 204313 c,,,,
HD 204941 b,,,,
HD 205739 b,,,,
HD 206255 b,,,,
HD 206610 b,,,,
HD 20781 b,,,,
HD 20781 c,,,,
HD 20781 d,,,,
HD 20868 b,,,,
HD 208897 b,,,,
HD 209458 b,,,,
HD 210193 b,,,,
HD 210277 b,,,,
HD 210702 b,,,,
HD 211810 b,,,,
HD 211970 b,,,,
HD 212301 b,,,,
HD 212771 b,,,,
HD 20868 b,,,,
HD 208897 b,,,,
HD 209458 b,,,,
